2.96875 10 0 7900 0 12727 0 6535 0 2414 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
3.30625 74 0 15136 0 23555 0 15898 0 8597 0 4233 0 1669 0 -1 -10 -1 -10 -1 -10 
3.64375 322 0 28082 0 43336 0 33259 0 21566 0 13067 0 7086 0 3360 0 1392 0 -1 -10 
3.98125 287 0 23982 0 39095 0 31852 0 23457 0 15258 0 9898 0 5830 0 3232 0 -1 -10 
4.31875 116 0 15982 0 27762 0 23100 0 17374 0 12413 0 8196 0 5491 0 3547 0 -1 -10 
4.65625 81 0 15755 0 27238 0 21843 0 15952 0 11624 0 7809 0 5230 0 3469 0 -1 -10 
4.99375 14 0 10356 0 19321 0 16552 0 12331 0 9188 0 6506 0 4688 0 3096 0 -1 -10 
5.33125 1 0 6340 0 13953 0 12376 0 9610 0 6921 0 5065 0 3793 0 2755 0 -1 -10 
