2.96875 0 0 46 6 102 10 48 6 20 4 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
3.30625 0 0 86 9 221 14 133 11 64 8 22 4 18 4 -1 -10 -1 -10 -1 -10 
3.64375 0 0 129 11 283 16 222 14 147 12 79 8 52 7 13 3 12 3 -1 -10 
3.98125 0 0 107 10 282 16 222 14 160 12 91 9 63 7 26 5 22 4 -1 -10 
4.31875 0 0 60 7 182 13 184 13 114 10 80 8 51 7 28 5 19 4 -1 -10 
4.65625 0 0 67 8 127 11 172 13 110 10 75 8 34 5 36 6 15 3 -1 -10 
4.99375 0 0 43 6 102 10 116 10 102 10 59 7 37 6 20 4 22 4 -1 -10 
5.33125 0 0 25 5 62 7 79 8 57 7 32 5 22 4 20 4 12 3 -1 -10 
