3.25 101 0 285 0 283 0 351 0 401 0 447 0 470 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
3.75 4 0 30 0 101 0 275 0 321 0 300 0 215 0 181 0 152 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
4.25 1 0 6 0 76 0 215 0 236 0 192 0 149 0 117 0 106 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
4.75 0 0 3 0 4 0 12 0 39 0 33 0 46 0 60 0 28 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
5.25 1 0 2 0 5 0 15 0 59 0 81 0 70 0 67 0 50 0 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 -1 -10 
